block,cell_index,thermal_log_contribution
23,53,1.8077460676624834e-05
23,54,1.7260555815696756e-05
23,55,1.6142057898217872e-05
23,56,1.4802624423760175e-05
23,57,1.3324922320255968e-05
23,58,1.1588242480622244e-05
23,59,9.68432484983063e-06
23,60,7.883208581097758e-06
23,61,6.277952493504439e-06
23,62,4.961270830642868e-06
23,63,3.988686018708348e-06
23,64,3.395712835475059e-06
23,65,3.199242302455294e-06
23,66,3.4001070234925014e-06
23,67,3.9869718858950196e-06
23,68,4.956587430240592e-06
23,69,6.2994190418204185e-06
23,70,8.136959250646107e-06
23,71,1.051539198391682e-05
23,72,1.3271329748588171e-05
23,73,1.6356919083997938e-05
23,74,1.9721419317287635e-05
23,75,2.33122809647173e-05
23,76,2.708017397797538e-05
23,77,3.0980522129053465e-05
23,78,3.497621715996987e-05
23,79,3.903987115708775e-05
23,80,4.3323094320099154e-05
23,81,4.781472122653534e-05
23,82,5.252029782331384e-05
23,83,5.742299009381592e-05
23,84,6.229259774133397e-05
23,85,6.708759097896724e-05
23,86,7.177229843838386e-05
23,87,7.632682794477922e-05
23,88,8.076207124717175e-05
23,89,8.508574693161778e-05
23,90,8.929528197737686e-05
23,91,9.338549261737399e-05
23,92,9.779259030887009e-05
23,93,0.00010248739620795175
23,94,0.00010703461884595974
23,95,0.00011143752653873508
23,96,0.00011562483286760799
23,97,0.00011953255899423017
23,98,0.00012317920166876942
23,99,0.0001266495379622624
23,100,0.00012999383997867428
23,101,0.00013322148919218664
23,102,0.00013660697730548093
23,103,0.000140121878134313
23,104,0.0001434734495581806
23,105,0.00014664390801134172
23,106,0.00014958231886313147
23,107,0.00015228986373964343
23,108,0.00015487366208713954
23,109,0.0001573333435336842
23,110,0.00015977986869666964
23,111,0.00016218789620838503
23,112,0.0001645258136307089
23,113,0.0001667945762456748
23,114,0.0001688958520809339
23,115,0.00017084109879538265
23,116,0.00017261307371530606
23,117,0.00017420966017360584
23,118,0.00017565717055041113
23,119,0.0001769964598130549
23,120,0.00017818381030496776
23,121,0.00017928054109151752
23,122,0.0001801932953493664
23,123,0.00018093684515717165
23,124,0.00018148092115764526
23,125,0.000181832941225977
23,126,0.00018203377329857525
23,127,0.00018209831836118844
24,0,-1.9269985052775827e-09
24,1,-3.114839638027245e-09
24,2,-4.761386461143308e-09
24,3,-6.899170446926288e-09
24,4,-9.673111942347805e-09
24,5,-1.3160224408469298e-08
24,6,-1.7518932750638538e-08
24,7,-2.1990736943756685e-08
24,8,-3.100000457319788e-08
24,9,-4.5488415223515676e-08
24,10,-6.929724323240822e-08
24,11,-1.129153637349112e-07
24,12,-1.779000684815978e-07
24,13,-2.81828506878555e-07
24,14,-4.459510461683477e-07
24,15,-6.680073526235508e-07
24,16,-8.496445008688531e-07
24,17,-8.960692955031252e-07
24,18,-8.883263769297043e-07
24,19,-9.094611476954854e-07
24,20,-1.0600436237021848e-06
24,21,-1.2838515374470388e-06
24,22,-1.945037364872811e-06
24,23,-2.360211146184036e-06
24,24,-2.2796221808239e-06
24,25,-2.2558317557016115e-06
24,26,-2.3390954179005912e-06
24,27,-2.4875433513762102e-06
24,28,-2.6739289950124588e-06
24,29,-2.89125314611881e-06
24,30,-3.142880563956054e-06
24,31,-3.433408182461898e-06
24,32,-3.766196439137301e-06
24,33,-4.147575493848027e-06
24,34,-4.600901623831407e-06
24,35,-5.137329553519166e-06
24,36,-5.673800469008552e-06
24,37,-6.162226725176797e-06
24,38,-6.569351307404888e-06
24,39,-6.8822252150317684e-06
24,40,-7.102940784515057e-06
24,41,-7.245864120989516e-06
24,42,-7.334861256977612e-06
24,43,-7.399896864133223e-06
24,44,-7.474685272679029e-06
24,45,-7.5956746797257e-06
24,46,-7.80507167234711e-06
24,47,-8.179740673545782e-06
24,48,-8.758959726892594e-06
24,49,-9.57012634668085e-06
24,50,-1.0608460591332266e-05
24,51,-1.1859958054031146e-05
24,52,-1.3297794487598355e-05
24,53,-1.4884392587240572e-05
24,54,-1.657530677225915e-05
24,55,-1.8323208889103976e-05
24,56,-2.008247271506408e-05
24,57,-2.1817483568880866e-05
24,58,-2.3636864930654315e-05
24,59,-2.5470598126421342e-05
24,60,-2.7089107939136688e-05
24,61,-2.8428581958551413e-05
24,62,-2.9434853615976498e-05
24,63,-3.0080397297743136e-05
24,64,-3.0348872175009628e-05
24,65,-3.0232944690542286e-05
24,66,-2.9733297629724697e-05
24,67,-2.8858374170951686e-05
24,68,-2.7597684244262308e-05
24,69,-2.596187026568238e-05
24,70,-2.377699189517965e-05
24,71,-2.0989760372352577e-05
24,72,-1.778347565560887e-05
24,73,-1.4187814379836726e-05
24,74,-1.0242543298168565e-05
24,75,-5.9910603007159416e-06
24,76,-1.4768854656967597e-06
24,77,3.259270982334915e-06
24,78,8.179751592346522e-06
24,79,1.3251569137743431e-05
24,80,1.8672789041307915e-05
24,81,2.443004564717321e-05
24,82,3.053737442248513e-05
24,83,3.697498601696065e-05
24,84,4.344372914305349e-05
24,85,4.9900821707524424e-05
24,86,5.630878516612042e-05
24,87,6.263802106456267e-05
24,88,6.887716080506624e-05
24,89,7.501255367780633e-05
24,90,8.103401475290525e-05
24,91,8.694657792355578e-05
24,92,9.340475942434772e-05
24,93,0.00010038231957740489
24,94,0.00010718097205029694
24,95,0.00011377182343360826
24,96,0.00012009715243991056
24,97,0.0001261244763892218
24,98,0.00013185882084841902
24,99,0.00013733425690343255
24,100,0.00014257819216631872
24,101,0.00014763521204116115
24,102,0.00015298742165967386
24,103,0.00015861962915692703
24,104,0.00016395957198910518
24,105,0.00016897474898996636
24,106,0.0001736682183689624
24,107,0.00017805485372747614
24,108,0.0001822176042922832
24,109,0.00018614123181982282
24,110,0.0001899990354209837
24,111,0.00019379278541082918
24,112,0.00019746641555709647
24,113,0.00020103659280679175
24,114,0.00020433393865730776
24,115,0.00020736108072169385
24,116,0.0002101157547074049
24,117,0.0002126204946934429
24,118,0.00021489891442349918
24,119,0.0002169884047400171
24,120,0.0002188432515847521
24,121,0.0002205737898035362
24,122,0.00022201720098717357
24,123,0.00022321655332043554
24,124,0.00022415844310761507
24,125,0.00022484891722096106
24,126,0.00022535147004250954
24,127,0.00022563403042852242
25,0,-2.1111008232171028e-08
25,1,-2.0879782950643165e-08
25,2,-2.081073686404661e-08
25,3,-2.149385554637827e-08
25,4,-2.294312457748148e-08
25,5,-2.498952674485913e-08
25,6,-2.74659044433709e-08
25,7,-2.936183861738552e-08
25,8,-3.410221344954524e-08
25,9,-4.09640386270713e-08
25,10,-5.063532478194151e-08
25,11,-6.719132873837324e-08
25,12,-8.821250221404598e-08
25,13,-1.1845184856389745e-07
25,14,-1.6106868580585584e-07
25,15,-2.0951269829022522e-07
25,16,-2.3380251928121769e-07
25,17,-2.1691646929944734e-07
25,18,-1.8738012921797304e-07
25,19,-1.665277008570582e-07
25,20,-1.6753293579028036e-07
25,21,-1.7422626011402205e-07
25,22,-2.2470936089435682e-07
25,23,-2.2721766775912353e-07
25,24,-1.7242520848848707e-07
25,25,-1.2187786733834675e-07
25,26,-7.981162864964203e-08
25,27,-4.466666169604589e-08
25,28,-1.54173820864045e-08
25,29,8.833814018633554e-09
25,30,2.4862560977820473e-08
25,31,3.498775108904199e-08
25,32,4.026289459274585e-08
25,33,4.258495270013958e-08
25,34,4.181331339863525e-08
25,35,3.0343091157789124e-08
25,36,1.6014280804658602e-08
25,37,-9.465739257997375e-09
25,38,-5.7282632175164944e-08
25,39,-1.4052236476788626e-07
25,40,-2.7656243245556006e-07
25,41,-4.819702429657343e-07
25,42,-7.720835637169731e-07
25,43,-1.159995862999234e-06
25,44,-1.657154007758288e-06
25,45,-2.280344118858788e-06
25,46,-3.1309644452823934e-06
25,47,-4.274004281303038e-06
25,48,-5.645059986475415e-06
25,49,-7.237182173705197e-06
25,50,-9.00257115337695e-06
25,51,-1.0899533639824958e-05
25,52,-1.2884768526177726e-05
25,53,-1.4918889524155985e-05
25,54,-1.6951956255091588e-05
25,55,-1.8946845235670806e-05
25,56,-2.0872166901360174e-05
25,57,-2.2703952183770422e-05
25,58,-2.4555798015167268e-05
25,59,-2.6394489144090156e-05
25,60,-2.800411067902045e-05
25,61,-2.9345042502439232e-05
25,62,-3.0403134218566268e-05
25,63,-3.118760355301823e-05
25,64,-3.169500684926804e-05
25,65,-3.194782285877595e-05
25,66,-3.194777377332714e-05
25,67,-3.1661376513503196e-05
25,68,-3.107072255738674e-05
25,69,-3.0171439091955652e-05
25,70,-2.8828664001920206e-05
25,71,-2.7013992737960637e-05
25,72,-2.4829864773111168e-05
25,73,-2.2330935564180652e-05
25,74,-1.956992938212391e-05
25,75,-1.659829758260438e-05
25,76,-1.3453742679126864e-05
25,77,-1.015673651139392e-05
25,78,-6.716684046340027e-06
25,79,-3.1384336632810736e-06
25,80,7.45852194237816e-07
25,81,4.93943787031251e-06
25,82,9.467576885224006e-06
25,83,1.430649551709094e-05
25,84,1.9207765716846355e-05
25,85,2.4109537449684653e-05
25,86,2.8955155983345096e-05
25,87,3.3702229334468005e-05
25,88,3.8328108507830626e-05
25,89,4.284054561469163e-05
25,90,4.728570106491577e-05
25,91,5.173163607243054e-05
25,92,5.669522302266368e-05
25,93,6.220314478136566e-05
25,94,6.762766098982656e-05
25,95,7.28709274951153e-05
25,96,7.78636602894434e-05
25,97,8.259599688005053e-05
25,98,8.708532231395206e-05
25,99,9.134251625455552e-05
25,100,9.539684457913226e-05
25,101,9.937264991963697e-05
25,102,0.00010371884426653522
25,103,0.00010850013932541032
25,104,0.0001130346786216423
25,105,0.00011722108940287938
25,106,0.00012109905803305795
25,107,0.00012477075900199086
25,108,0.00012826522697605567
25,109,0.00013158731119900102
25,110,0.00013480316009054056
25,111,0.00013805235365045254
25,112,0.0001412340105388797
25,113,0.00014433958569050678
25,114,0.00014719117577340174
25,115,0.00014981117428969977
25,116,0.0001522666642377413
25,117,0.00015459741934360492
25,118,0.00015676879573585975
25,119,0.00015877682120478173
25,120,0.000160521964279078
25,121,0.00016218431516313626
25,122,0.00016353780545799116
25,123,0.00016460809397663657
25,124,0.00016533713230499345
25,125,0.00016572244592504888
25,126,0.000165809644018007
25,127,0.00016565874695240204
26,0,3.657511478023483e-10
26,1,4.65965522501442e-10
26,2,6.273748373261569e-10
26,3,8.599013597254046e-10
26,4,1.1860006914543804e-09
26,5,1.626008711657779e-09
26,6,2.215744180501896e-09
26,7,2.887959829504979e-09
26,8,4.308791185791907e-09
26,9,6.850012015711e-09
26,10,1.1549768332843426e-08
26,11,2.1133314212777613e-08
26,12,3.7637956689108646e-08
26,13,6.753580507625766e-08
26,14,1.2120117453052495e-07
26,15,2.0653072217335687e-07
26,16,3.0073493914510293e-07
26,17,3.6587286855611637e-07
26,18,4.2044998555604e-07
26,19,4.997222723366772e-07
26,20,6.788812940935727e-07
26,21,9.635275435171427e-07
26,22,1.7621721706960577e-06
26,23,2.6667253935404294e-06
26,24,3.224856985109886e-06
26,25,3.965873609707091e-06
26,26,5.024350843716727e-06
26,27,6.376121013824939e-06
26,28,7.960081842927585e-06
26,29,9.721782310499486e-06
26,30,1.1628949118812606e-05
26,31,1.3665774180413757e-05
26,32,1.5831725103283323e-05
26,33,1.8160569214181834e-05
26,34,2.086203671315704e-05
26,35,2.3981366735914806e-05
26,36,2.7119613600948367e-05
26,37,3.009257137098404e-05
26,38,3.274747216828403e-05
26,39,3.4991246340147205e-05
26,40,3.676277953232961e-05
26,41,3.802855920884697e-05
26,42,3.8782946611671524e-05
26,43,3.9045480764660046e-05
26,44,3.886205911643366e-05
26,45,3.831123572972296e-05
26,46,3.717156565690248e-05
26,47,3.548297460930805e-05
26,48,3.3450930627545464e-05
26,49,3.1157869613162994e-05
26,50,2.8761575383309182e-05
26,51,2.6347591775900784e-05
26,52,2.3989718913112428e-05
26,53,2.17482556313014e-05
26,54,1.967329057582509e-05
26,55,1.7806238357416567e-05
26,56,1.6180140100334523e-05
26,57,1.482223420266496e-05
26,58,1.3601893029051306e-05
26,59,1.2603685103406775e-05
26,60,1.1920526075447678e-05
26,61,1.1459732599546368e-05
26,62,1.1120954944687245e-05
26,63,1.080513371365774e-05
26,64,1.044483639200876e-05
26,65,1.0016934260905999e-05
26,66,9.542696855250803e-06
26,67,9.075969736912773e-06
26,68,8.67535212222891e-06
26,69,8.405021918126312e-06
26,70,8.289384082432835e-06
26,71,8.35151307507604e-06
26,72,8.533618905886484e-06
26,73,8.714145335500963e-06
26,74,8.77788269205144e-06
26,75,8.648553605375039e-06
26,76,8.30866502400718e-06
26,77,7.799477627062817e-06
26,78,7.206389428279057e-06
26,79,6.634866949025889e-06
26,80,6.159820676047818e-06
26,81,5.86514626930952e-06
26,82,5.7804420379049536e-06
26,83,5.863568822385141e-06
26,84,6.008674606091908e-06
26,85,6.089588717858522e-06
26,86,5.993576784940354e-06
26,87,5.631985528032171e-06
26,88,4.975110697333194e-06
26,89,4.1003922584881165e-06
26,90,3.20328249681327e-06
26,91,2.5239588044236985e-06
26,92,2.2094960266905614e-06
26,93,2.3244844413172407e-06
26,94,2.5795411996025514e-06
26,95,2.6342116167550205e-06
26,96,2.4270034543976437e-06
26,97,2.0596751936416423e-06
26,98,1.5462249548151125e-06
26,99,8.245343883147424e-07
26,100,-9.105345150989432e-09
26,101,-6.393821664876125e-07
26,102,-7.877191753747099e-07
26,103,-5.13097353995224e-07
26,104,-4.382926226789736e-07
26,105,-8.776921173253354e-07
26,106,-1.5275100268092292e-06
26,107,-2.0472934657566988e-06
26,108,-2.4196810360589888e-06
26,109,-2.7533563447968977e-06
26,110,-3.0890623467155317e-06
26,111,-3.394401258259436e-06
26,112,-3.6622959296986137e-06
26,113,-3.964961144781404e-06
26,114,-4.4034066371261345e-06
26,115,-4.954385994009312e-06
26,116,-5.4180390881757745e-06
26,117,-5.66584418553646e-06
26,118,-5.8278474945406425e-06
26,119,-6.090928659563533e-06
26,120,-6.433015079896683e-06
26,121,-6.755536997585345e-06
26,122,-7.0540134351484165e-06
26,123,-7.318396537268327e-06
26,124,-7.538047398612526e-06
26,125,-7.681486023902083e-06
26,126,-7.636257663113135e-06
26,127,-7.48594236880596e-06
27,0,5.883344558270073e-10
27,1,7.467378044179768e-10
27,2,9.96458472003274e-10
27,3,1.3525942453625838e-09
27,4,1.8478270866101523e-09
27,5,2.510594040162243e-09
27,6,3.3921721890727606e-09
27,7,4.386030324529541e-09
27,8,6.478831150536126e-09
27,9,1.0184278075731212e-08
27,10,1.6967928728452365e-08
27,11,3.066778157607366e-08
27,12,5.398999391153232e-08
27,13,9.58178317222548e-08
27,14,1.7015547049308267e-07
27,15,2.870242071789791e-07
27,16,4.138593153304387e-07
27,17,4.987227999731738e-07
27,18,5.678322668648057e-07
27,19,6.688409899925669e-07
27,20,9.002618982824169e-07
27,21,1.2657885671301436e-06
27,22,2.287834705387337e-06
27,23,3.41605733017383e-06
27,24,4.078475248216898e-06
27,25,4.954937143580037e-06
27,26,6.205018343928792e-06
27,27,7.787979058053732e-06
27,28,9.621014352096619e-06
27,29,1.1633483722277564e-05
27,30,1.3783601347945899e-05
27,31,1.605099810057167e-05
27,32,1.843386289023465e-05
27,33,2.0969856542894048e-05
27,34,2.3859206312180264e-05
27,35,2.7139647960560392e-05
27,36,3.0380705940310935e-05
27,37,3.33812670966341e-05
27,38,3.598670833590378e-05
27,39,3.810758387112471e-05
27,40,3.969122834883482e-05
27,41,4.0715424375923345e-05
27,42,4.118748853307724e-05
27,43,4.114036623012837e-05
27,44,4.063325961411407e-05
27,45,3.9757583486358526e-05
27,46,3.825685019788927e-05
27,47,3.6191307924053985e-05
27,48,3.381345061315304e-05
27,49,3.121376670150572e-05
27,50,2.855950911727092e-05
27,51,2.5934017747009353e-05
27,52,2.340656598589197e-05
27,53,2.1031995198089037e-05
27,54,1.885500268447194e-05
27,55,1.6912193950488865e-05
27,56,1.5232304761315011e-05
27,57,1.3838236285394623e-05
27,58,1.2596595074994464e-05
27,59,1.1590470471230808e-05
27,60,1.0908633016710885e-05
27,61,1.0452248842484146e-05
27,62,1.0114849438077535e-05
27,63,9.792901751787904e-06
27,64,9.416844728055726e-06
27,65,8.963757726272862e-06
27,66,8.457071934355166e-06
27,67,7.953716388988724e-06
27,68,7.5153292587331975e-06
27,69,7.208175162101023e-06
27,70,7.0575780235227375e-06
27,71,7.086748278729868e-06
27,72,7.238295788066521e-06
27,73,7.388912621809928e-06
27,74,7.4219474069761956e-06
27,75,7.260949185770396e-06
27,76,6.8890670424277604e-06
27,77,6.348584974988507e-06
27,78,5.725917395579167e-06
27,79,5.126838106779846e-06
27,80,4.626258654641169e-06
27,81,4.307341418223943e-06
27,82,4.199543473384024e-06
27,83,4.260272859526059e-06
27,84,4.3853091511100245e-06
27,85,4.4517005704520905e-06
27,86,4.3495812323061045e-06
27,87,3.990798924684532e-06
27,88,3.342680592211283e-06
27,89,2.478369345877447e-06
27,90,1.590492279801273e-06
27,91,9.179865923911153e-07
27,92,6.106651760940804e-07
27,93,7.277280693245868e-07
27,94,9.74145636079261e-07
27,95,1.014146753848989e-06
27,96,7.992542968494533e-07
27,97,4.4232834835375104e-07
27,98,-4.395197345123236e-08
27,99,-7.337241350742493e-07
27,100,-1.5420092577783882e-06
27,101,-2.1573075027318945e-06
27,102,-2.296099424401211e-06
27,103,-2.0204776025516313e-06
27,104,-1.9548501033538824e-06
27,105,-2.402783486035444e-06
27,106,-3.0488866477993193e-06
27,107,-3.5539072270751204e-06
27,108,-3.91195889505179e-06
27,109,-4.238839221353183e-06
27,110,-4.574073468802368e-06
27,111,-4.88219929834672e-06
27,112,-5.150451492320803e-06
27,113,-5.4468309314974885e-06
27,114,-5.872087382975904e-06
27,115,-6.40709938827751e-06
27,116,-6.857354168548523e-06
27,117,-7.097682234775658e-06
27,118,-7.256355004727744e-06
27,119,-7.514131321310308e-06
27,120,-7.839894801988512e-06
27,121,-8.136966654655435e-06
27,122,-8.40919809882413e-06
27,123,-8.651837737023702e-06
27,124,-8.85902366178787e-06
27,125,-9.004013955293815e-06
27,126,-8.97213570970269e-06
27,127,-8.834582460013572e-06
28,0,9.058577239647024e-10
28,1,1.1446637907358264e-09
28,2,1.5145075511640998e-09
28,3,2.037373507793292e-09
28,4,2.759256456082041e-09
28,5,3.718377657058577e-09
28,6,4.985649241257991e-09
28,7,6.4000602173307205e-09
28,8,9.369175265858298e-09
28,9,1.457889290504808e-08
28,10,2.4031006585670695e-08
28,11,4.295958213575844e-08
28,12,7.485312810341603e-08
28,13,1.3154920025129344e-07
28,14,2.3142854596870623e-07
28,15,3.868726197611883e-07
28,16,5.529781070438069e-07
28,17,6.607384954745377e-07
28,18,7.461134383543338e-07
28,19,8.71793787819761e-07
28,20,1.1637629067433333e-06
28,21,1.6225429174667987e-06
28,22,2.901665388440713e-06
28,23,4.280142103648849e-06
28,24,5.050746086128282e-06
28,25,6.067802894112627e-06
28,26,7.517529495647266e-06
28,27,9.338762063764038e-06
28,28,1.1423562265226381e-05
28,29,1.3682978852169119e-05
28,30,1.6065243492060895e-05
28,31,1.8545306444086482e-05
28,32,2.1120308099924697e-05
28,33,2.383228551453492e-05
28,34,2.6863506468205452e-05
28,35,3.0243005291692447e-05
28,36,3.351640069301777e-05
28,37,3.646868864609334e-05
28,38,3.8947836212094263e-05
28,39,4.087160844612391e-05
28,40,4.2198759891709633e-05
28,41,4.292072862173485e-05
28,42,4.305954315085156e-05
28,43,4.2662736444903275e-05
28,44,4.180318579689554e-05
28,45,4.058427183510618e-05
28,46,3.8715776275921505e-05
28,47,3.627987007218182e-05
28,48,3.3575227928399214e-05
28,49,3.069837876379724e-05
28,50,2.782257579743537e-05
28,51,2.5026024322977972e-05
28,52,2.2371016359526045e-05
28,53,1.990504431534137e-05
28,54,1.766595262900589e-05
28,55,1.5684414758975612e-05
28,56,1.3984190613058547e-05
28,57,1.2583419022556446e-05
28,58,1.1348991073771733e-05
28,59,1.0361116200469748e-05
28,60,9.701874698168565e-06
28,61,9.267281295117185e-06
28,62,8.945702279079448e-06
28,63,8.630236781129895e-06
28,64,8.249910810632373e-06
28,65,7.782462415299764e-06
28,66,7.2535486140520235e-06
28,67,6.723117205730503e-06
28,68,6.255735695044314e-06
28,69,5.91952159926719e-06
28,70,5.741062953155278e-06
28,71,5.743728953128853e-06
28,72,5.870466551713785e-06
28,73,5.997138544380277e-06
28,74,6.0065445795418004e-06
28,75,5.8225457544389455e-06
28,76,5.429012460883991e-06
28,77,4.868916511486966e-06
28,78,4.228925140636422e-06
28,79,3.6143263777019173e-06
28,80,3.0997719807586505e-06
28,81,2.7671206237029362e-06
28,82,2.645410710641492e-06
28,83,2.6919271414309163e-06
28,84,2.8047159578820643e-06
28,85,2.8652336897291978e-06
28,86,2.7672932354972315e-06
28,87,2.423538191484262e-06
28,88,1.7982485590054806e-06
28,89,9.598105293389933e-07
28,90,9.671490881299184e-08
28,91,-5.549636592834571e-07
28,92,-8.426761866023151e-07
28,93,-7.127683690358974e-07
28,94,-4.650386417304204e-07
28,95,-4.285459466658127e-07
28,96,-6.380598279123087e-07
28,97,-9.696370103372256e-07
28,98,-1.4119787381157946e-06
28,99,-2.0514780464937117e-06
28,100,-2.8156735570836035e-06
28,101,-3.3984003205106396e-06
28,102,-3.5109650919130825e-06
28,103,-3.2176369176357887e-06
28,104,-3.1423376803255714e-06
28,105,-3.5765254622803876e-06
28,106,-4.194384962881676e-06
28,107,-4.659969370935956e-06
28,108,-4.979476898033979e-06
28,109,-5.275293238752776e-06
28,110,-5.585116740790002e-06
28,111,-5.870262599502623e-06
28,112,-6.112309885969234e-06
28,113,-6.374824725047211e-06
28,114,-6.758883297487633e-06
28,115,-7.249915321143696e-06
28,116,-7.660110755258388e-06
28,117,-7.868710784640094e-06
28,118,-8.001696585100352e-06
28,119,-8.232742022525621e-06
28,120,-8.521790159637662e-06
28,121,-8.774296418060762e-06
28,122,-9.003922171356619e-06
28,123,-9.211141588072432e-06
28,124,-9.394697249591819e-06
28,125,-9.533342614512226e-06
28,126,-9.510135537358557e-06
28,127,-9.38359954189141e-06
29,0,1.3752700917540617e-09
29,1,1.7302889691067525e-09
29,2,2.269837295922549e-09
29,3,3.025836928450038e-09
29,4,4.062063455421221e-09
29,5,5.428817319836718e-09
29,6,7.222650878952338e-09
29,7,9.20420547493227e-09
29,8,1.3352233127399791e-08
29,9,2.0564723093480723e-08
29,10,3.353424895418527e-08
29,11,5.929127991358982e-08
29,12,1.0224779477906198e-07
29,13,1.7794470499507494e-07
29,14,3.101405995438781e-07
29,15,5.138226511077717e-07
29,16,7.280954595478042e-07
29,17,8.626994295659623e-07
29,18,9.662421039409692e-07
29,19,1.120056163304779e-06
29,20,1.4829886987315528e-06
29,21,2.0504647486703204e-06
29,22,3.6286881224156285e-06
29,23,5.28847324944696e-06
29,24,6.16883276407533e-06
29,25,7.3291602491222296e-06
29,26,8.983899223175546e-06
29,27,1.1046619809888535e-05
29,28,1.3380294234183966e-05
29,29,1.587568672892251e-05
29,30,1.847062078732974e-05
29,31,2.113568176243184e-05
29,32,2.3867517102345393e-05
29,33,2.6713130205713446e-05
29,34,2.9827076978068943e-05
29,35,3.3229211080689795e-05
29,36,3.6451297324381824e-05
29,37,3.926844283043853e-05
29,38,4.153652021516698e-05
29,39,4.318430754289521e-05
29,40,4.418504617796631e-05
29,41,4.454609914564805e-05
29,42,4.4305603812797454e-05
29,43,4.352623773665342e-05
29,44,4.229423021081504e-05
29,45,4.072367323968876e-05
29,46,3.8493140696339635e-05
29,47,3.570733268530243e-05
29,48,3.270846038760572e-05
29,49,2.9596571967248242e-05
29,50,2.654671171992016e-05
29,51,2.3629044524852433e-05
29,52,2.0896495484883745e-05
29,53,1.8387265564670998e-05
29,54,1.6130973915547167e-05
29,55,1.4151547547683064e-05
29,56,1.2467266306117364e-05
29,57,1.109125305214023e-05
29,58,9.894131764265493e-06
29,59,8.95193396944134e-06
29,60,8.337494490646103e-06
29,61,7.942805353290373e-06
29,62,7.65196860361631e-06
29,63,7.355840788554108e-06
29,64,6.982965903744084e-06
29,65,6.512261768150221e-06
29,66,5.971826598485896e-06
29,67,5.424570870637458e-06
29,68,4.937914324074647e-06
29,69,4.581575827224414e-06
29,70,4.383856165461471e-06
29,71,4.368164952419705e-06
29,72,4.477621498527501e-06
29,73,4.588026084140228e-06
29,74,4.582395407561422e-06
29,75,4.385419874041175e-06
29,76,3.981811509981252e-06
29,77,3.414935688253092e-06
29,78,2.7710684009038318e-06
29,79,2.154247532041108e-06
29,80,1.6386737792567756e-06
29,81,1.304363713794603e-06
29,82,1.179795035195579e-06
29,83,1.2223133435585546e-06
29,84,1.3323820003965498e-06
29,85,1.3967337322080422e-06
29,86,1.3140116088999649e-06
29,87,9.98420431272407e-07
29,88,4.1113227730260305e-07
29,89,-3.8513099834230224e-07
29,90,-1.207326769142485e-06
29,91,-1.823374413984676e-06
29,92,-2.0777360005908218e-06
29,93,-1.922646419279177e-06
29,94,-1.662349893773763e-06
29,95,-1.6171475631271915e-06
29,96,-1.8071440707396427e-06
29,97,-2.097401993061313e-06
29,98,-2.4782931455383844e-06
29,99,-3.048712309718589e-06
29,100,-3.749529483649228e-06
29,101,-4.2813118350039495e-06
29,102,-4.349958334203613e-06
29,103,-4.020948715383473e-06
29,104,-3.916196047917798e-06
29,105,-4.313217393033251e-06
29,106,-4.877283874374059e-06
29,107,-5.277808980505218e-06
29,108,-5.533511782954681e-06
29,109,-5.773363663491071e-06
29,110,-6.03184167536065e-06
29,111,-6.266989161401073e-06
29,112,-6.455369654354591e-06
29,113,-6.655893792477626e-06
29,114,-6.970461172831373e-06
29,115,-7.3892569645923215e-06
29,116,-7.732343873644754e-06
29,117,-7.884210666958483e-06
29,118,-7.968154082694412e-06
29,119,-8.150032442260224e-06
29,120,-8.381051024597369e-06
29,121,-8.56924413043476e-06
29,122,-8.739404819474983e-06
29,123,-8.896619424750966e-06
29,124,-9.043811755187108e-06
29,125,-9.16568351556891e-06
29,126,-9.144096791122657e-06
29,127,-9.025373893151856e-06
30,0,2.057250188580277e-09
30,1,2.5772497530676182e-09
30,2,3.351880110103766e-09
30,3,4.427340403508352e-09
30,4,5.8907166552037836e-09
30,5,7.806703794301743e-09
30,6,1.0304476748866137e-08
30,7,1.3034423216505266e-08
30,8,1.8734890156816765e-08
30,9,2.85564172695959e-08
30,10,4.606079734315959e-08
30,11,8.053754367820394e-08
30,12,1.3744794263468436e-07
30,13,2.3686199893775974e-07
30,14,4.089751499089779e-07
30,15,6.714977065294331e-07
30,16,9.433025477036789e-07
30,17,1.108336781506417e-06
30,18,1.2312696236151873e-06
30,19,1.4159825341471373e-06
30,20,1.8595632001528143e-06
30,21,2.549859339308206e-06
30,22,4.46552986978307e-06
30,23,6.43031949342901e-06
30,24,7.414519855070927e-06
30,25,8.711737757628128e-06
30,26,1.0565025239704112e-05
30,27,1.2857759910725888e-05
30,28,1.5420479562675545e-05
30,29,1.8122501226164828e-05
30,30,2.0891466518087958e-05
30,31,2.3694374090560707e-05
30,32,2.6528278496424074e-05
30,33,2.944568849806142e-05
30,34,3.2562922090274007e-05
30,35,3.58909707729079e-05
30,36,3.896131612971181e-05
30,37,4.154470490956761e-05
30,38,4.351095814712485e-05
30,39,4.4803674833689646e-05
30,40,4.54133109771978e-05
30,41,4.5364774246348533e-05
30,42,4.471283172851829e-05
30,43,4.353490308988136e-05
30,44,4.192930407771896e-05
30,45,4.001859162537893e-05
30,46,3.7455050720513286e-05
30,47,3.436534345964645e-05
30,48,3.112939858258682e-05
30,49,2.7847381727667965e-05
30,50,2.4690921579675155e-05
30,51,2.1719069141156298e-05
30,52,1.8972949057931036e-05
30,53,1.6479929350742622e-05
30,54,1.4260421128028221e-05
30,55,1.2331027445172355e-05
