block,cell_index,thermal_log_contribution
21,42,-8.051507567752375e-05
21,43,-6.26118748429099e-05
21,44,-4.555275316426205e-05
21,45,-2.960726228411261e-05
21,46,-1.3084954235043428e-05
21,47,3.2931358885048084e-06
21,48,1.762826161425362e-05
21,49,2.9746525532363808e-05
21,50,3.9320833098945464e-05
21,51,4.6436987277773776e-05
21,52,5.1253234743659304e-05
21,53,5.399859356086673e-05
21,54,5.4964628799989194e-05
21,55,5.4486164130491065e-05
21,56,5.291598703626482e-05
21,57,5.0602049860517077e-05
21,58,4.743182826317395e-05
21,59,4.361361480625197e-05
21,60,3.966856894043725e-05
21,61,3.5700345012102946e-05
21,62,3.176741227651931e-05
21,63,2.785197538881712e-05
21,64,2.3947435293521673e-05
21,65,2.009096652195123e-05
21,66,1.6372555246162625e-05
21,67,1.2919817406477423e-05
21,68,9.825908963811205e-06
21,69,7.211134307362121e-06
21,70,5.012622863790202e-06
21,71,3.2889879327871854e-06
21,72,2.0474461271086826e-06
21,73,1.0321458743275561e-06
21,74,1.62291236012461e-08
21,75,-1.1470275078119265e-06
21,76,-2.5115459556935298e-06
21,77,-4.049903479915347e-06
21,78,-5.6723003602999e-06
21,79,-7.251782366435406e-06
21,80,-8.715019062838954e-06
21,81,-9.94992810916518e-06
21,82,-1.0925821278444467e-05
21,83,-1.1721602805650807e-05
21,84,-1.2431199460556406e-05
21,85,-1.3154416729652071e-05
21,86,-1.3974348775074157e-05
21,87,-1.5032820481024201e-05
21,88,-1.6505887667811535e-05
21,89,-1.8425457263385668e-05
21,90,-2.0530259803770184e-05
21,91,-2.235636225041217e-05
21,92,-2.3641068922118463e-05
21,93,-2.4335492583094275e-05
21,94,-2.5048624298701674e-05
21,95,-2.6377826347045155e-05
21,96,-2.809120660178608e-05
21,97,-2.966012852173163e-05
21,98,-3.108869925632193e-05
21,99,-3.285008732144958e-05
21,100,-3.5047225995652265e-05
21,101,-3.7041446921955004e-05
21,102,-3.820678921374715e-05
21,103,-3.875281332778135e-05
21,104,-4.008007194717001e-05
21,105,-4.2661258622061175e-05
21,106,-4.543684852207376e-05
21,107,-4.760745900323841e-05
21,108,-4.942399008787758e-05
21,109,-5.133503169911213e-05
21,110,-5.3527817070403494e-05
21,111,-5.5867068764759565e-05
21,112,-5.8154861826052335e-05
21,113,-6.040568877416608e-05
21,114,-6.285936375387224e-05
21,115,-6.562757479786881e-05
21,116,-6.821024006987006e-05
21,117,-7.016672492906287e-05
21,118,-7.182867634836726e-05
21,119,-7.376027818458963e-05
21,120,-7.577628712360233e-05
21,121,-7.743812533837122e-05
21,122,-7.875463997323911e-05
21,123,-7.989727971781587e-05
21,124,-8.101686464388694e-05
21,125,-8.209688890709552e-05
21,126,-8.26493348760339e-05
21,127,-8.265525100818497e-05
22,0,3.1839489623337884e-08
22,1,5.008573549586856e-08
22,2,7.58598818281329e-08
22,3,1.0910728886750135e-07
22,4,1.5192916734244442e-07
22,5,2.0526607114761402e-07
22,6,2.7126436519157346e-07
22,7,3.375763948749799e-07
22,8,4.7067402635019917e-07
22,9,6.799308298025272e-07
22,10,1.014974141853967e-06
22,11,1.611300580659134e-06
22,12,2.459324540612215e-06
22,13,3.7506950026529076e-06
22,14,5.668865546587756e-06
22,15,8.02794668313826e-06
22,16,9.518957447006392e-06
22,17,9.190037201733796e-06
22,18,8.154648916684786e-06
22,19,7.254380204354878e-06
22,20,6.965164374300623e-06
22,21,6.3144374052602425e-06
22,22,4.902583540650637e-06
22,23,-2.004601694305313e-06
22,24,-1.0560875295502976e-05
22,25,-1.9482257078876955e-05
22,26,-2.9447468210496898e-05
22,27,-4.0198899836510585e-05
22,28,-5.0876886414905736e-05
22,29,-6.061009425568675e-05
22,30,-6.880749847749696e-05
22,31,-7.516039893482192e-05
22,32,-7.95866115668188e-05
22,33,-8.223720241837482e-05
22,34,-8.197488568287346e-05
22,35,-7.820592642573082e-05
22,36,-7.10990273007344e-05
22,37,-6.09067887083575e-05
22,38,-4.8468266765610826e-05
22,39,-3.4535969865418364e-05
22,40,-1.981992080530989e-05
22,41,-4.93102680483696e-06
22,42,9.637158077783996e-06
22,43,2.3509922637452622e-05
22,44,3.642687072900766e-05
22,45,4.8244922828691726e-05
22,46,5.9988254675188e-05
22,47,7.111452481461063e-05
22,48,8.02822156809203e-05
22,49,8.735218820085228e-05
22,50,9.218296351992024e-05
22,51,9.490533861697769e-05
22,52,9.571544777201185e-05
22,53,9.48601731267254e-05
22,54,9.262817002109549e-05
22,55,8.933403880135141e-05
22,56,8.530155938346563e-05
22,57,8.0855330562989e-05
22,58,7.562518539001715e-05
22,59,6.991071946637405e-05
22,60,6.446301974862878e-05
22,61,5.940468931795365e-05
22,62,5.484159658228893e-05
22,63,5.078138630746751e-05
22,64,4.722153746962691e-05
22,65,4.417260115151885e-05
22,66,4.166826297091692e-05
22,67,3.976033975812484e-05
22,68,3.848487736550632e-05
22,69,3.790329169995523e-05
22,70,3.8049885979029685e-05
22,71,3.899156411120226e-05
22,72,4.057106875329341e-05
22,73,4.255740696264683e-05
22,74,4.475233270630141e-05
22,75,4.701649976809032e-05
22,76,4.9274950104881566e-05
22,77,5.150347123718206e-05
22,78,5.372117874419525e-05
22,79,5.598095787208689e-05
22,80,5.844032516243107e-05
22,81,6.115617638134204e-05
22,82,6.413557900916689e-05
22,83,6.73127947772638e-05
22,84,7.047265494093345e-05
22,85,7.35692871226338e-05
22,86,7.657383369046233e-05
22,87,7.939193536703192e-05
22,88,8.188267967709793e-05
22,89,8.397392542550705e-05
22,90,8.580988087918134e-05
22,91,8.7709075650885e-05
22,92,9.019587488943144e-05
22,93,9.326548886260842e-05
22,94,9.610431955735443e-05
22,95,9.833814748030987e-05
22,96,0.00010022098266970437
22,97,0.00010220205366832145
22,98,0.00010427377032020019
22,99,0.00010602260179903081
22,100,0.00010729291187201164
22,101,0.00010854606314389873
22,102,0.00011052477158155752
22,103,0.00011310888570683965
22,104,0.00011502139249815775
22,105,0.00011600680201829561
22,106,0.00011691041016512986
22,107,0.00011826239816108598
22,108,0.00011982380504222844
22,109,0.00012118416198201314
22,110,0.00012235019339373518
22,111,0.00012344317319464484
22,112,0.0001246150317591933
22,113,0.00012592821020931754
22,114,0.00012707019053559028
22,115,0.00012789326427035982
22,116,0.00012866749360012112
22,117,0.00012967141708774838
22,118,0.00013068237999724138
22,119,0.0001313604415778229
22,120,0.00013189382697672043
22,121,0.00013269095182064913
22,122,0.00013348775628181794
22,123,0.00013415727923200824
22,124,0.00013454156506685684
22,125,0.00013458397871759728
22,126,0.00013468793121521573
22,127,0.0001349136873050674
23,0,1.734645156466574e-08
23,1,2.7750836161363858e-08
23,2,4.223135788059721e-08
23,3,6.091625697403333e-08
23,4,8.499194725175823e-08
23,5,1.1500140623377166e-07
23,6,1.5215884576264697e-07
23,7,1.8962704492776922e-07
23,8,2.6463960964981443e-07
23,9,3.8275133588460334e-07
23,10,5.720044167494641e-07
23,11,9.090146315036799e-07
23,12,1.3894882114325244e-06
23,13,2.1230193829314945e-06
23,14,3.21676239071254e-06
23,15,4.571935608792025e-06
23,16,5.450702219425346e-06
23,17,5.303908396347179e-06
23,18,4.7571333482028915e-06
23,19,4.294597186133252e-06
23,20,4.217077579518063e-06
23,21,3.9833552247230325e-06
23,22,3.563463813229601e-06
23,23,1.3441519077342703e-07
23,24,-4.391911753943161e-06
23,25,-9.065969958045102e-06
23,26,-1.4216611495395695e-05
23,27,-1.972263706835562e-05
23,28,-2.513892352490387e-05
23,29,-3.000490594007208e-05
23,30,-3.400282775790323e-05
23,31,-3.696324974782371e-05
23,32,-3.8836769300126436e-05
23,33,-3.969413184554287e-05
23,34,-3.885096974435416e-05
23,35,-3.5963919777631575e-05
23,36,-3.124068598153709e-05
23,37,-2.487693713383931e-05
23,38,-1.738819371655468e-05
23,39,-9.229081944237663e-06
23,40,-8.2471861271996e-07
23,41,7.460836300680115e-06
23,42,1.533592924379909e-05
23,43,2.2582634179784694e-05
23,44,2.9055178468615468e-05
23,45,3.468212864416438e-05
23,46,3.9843020375706986e-05
23,47,4.4181314274364e-05
23,48,4.707495550377703e-05
23,49,4.847583205403155e-05
23,50,4.841102460610897e-05
23,51,4.7019260310684735e-05
23,52,4.4478531572682766e-05
23,53,4.099530889040072e-05
23,54,3.6797366977120174e-05
23,55,3.212288662744978e-05
23,56,2.720820558503664e-05
23,57,2.2276778112742108e-05
23,58,1.696879879575504e-05
23,59,1.1588968679220068e-05
23,60,6.858859873456819e-06
23,61,2.9054026195611128e-06
23,62,-1.736302111182836e-07
23,63,-2.3694981054057717e-06
23,64,-3.6936949931283185e-06
23,65,-4.161038216441095e-06
23,66,-3.781547047924162e-06
23,67,-2.561579070572424e-06
23,68,-4.753147198485389e-07
23,69,2.481254578070706e-06
23,70,6.593064000094511e-06
23,71,1.1929310069722477e-05
23,72,1.803908297540249e-05
23,73,2.4725573907118793e-05
23,74,3.181233859287889e-05
23,75,3.916150875719927e-05
23,76,4.66771334207163e-05
23,77,5.429575722644406e-05
23,78,6.198366334048182e-05
23,79,6.973659669699434e-05
23,80,7.789085497102646e-05
23,81,8.645942402578583e-05
23,82,9.544697496803515e-05
23,83,0.00010478787601481815
23,84,0.00011402335130776103
23,85,0.0001231163540418938
23,86,0.00013204881324114506
23,87,0.0001407500946928732
23,88,0.00014911507302421828
23,89,0.00015706236013101005
23,90,0.00016466071840369334
23,91,0.00017212515539424724
23,92,0.00018047724942004312
23,93,0.00018966957190074657
23,94,0.00019842410505983873
23,95,0.00020649338568589859
23,96,0.0002140560006985774
23,97,0.0002214329177882211
23,98,0.00022861982624061174
23,99,0.0002353189372390692
23,100,0.00024140026777452408
23,101,0.00024721727916223216
23,102,0.0002537644662463483
23,103,0.0002609715098493372
23,104,0.00026743724820673466
23,105,0.0002730144204285125
23,106,0.0002783192567234819
23,107,0.0002836861289353902
23,108,0.00028897699407405363
23,109,0.00029387037236548047
23,110,0.0002985690205304541
23,111,0.000303170975226949
23,112,0.0003077349510329612
23,113,0.00031235380348549317
23,114,0.00031664054539549513
23,115,0.00032046819949298314
23,116,0.00032397260590220884
23,117,0.0003273359407141864
23,118,0.0003304232924381639
23,119,0.00033305825557715943
23,120,0.0003353472485331938
23,121,0.00033769874416449374
23,122,0.000339724498969477
23,123,0.0003414116535494304
23,124,0.00034265247849006846
23,125,0.00034338253815041484
23,126,0.00034393562518134665
23,127,0.00034434016709237704
24,0,7.71837516473422e-09
24,1,1.2511925587005523e-08
24,2,1.9112789864134542e-08
24,3,2.7620821510284635e-08
24,4,3.8567805104265645e-08
24,5,5.2191033120357275e-08
24,6,6.902520120609149e-08
24,7,8.5982413412444e-08
24,8,1.1976796223582854e-07
24,9,1.727115380364353e-07
24,10,2.5694187623679267e-07
24,11,4.056300409062167e-07
24,12,6.150689484189907e-07
24,13,9.304258175182285e-07
24,14,1.39238974336056e-06
24,15,1.9487348164308824e-06
24,16,2.278704395167169e-06
24,17,2.1617156878326574e-06
24,18,1.8713964023439806e-06
24,19,1.6026865221626034e-06
24,20,1.43609510519105e-06
24,21,1.1227068509685614e-06
24,22,3.4140085051290104e-07
24,23,-1.871821440637725e-06
24,24,-4.258142677083079e-06
24,25,-6.766975649764974e-06
24,26,-9.62272294521813e-06
24,27,-1.272924726504688e-05
24,28,-1.582891616079942e-05
24,29,-1.8674432648535417e-05
24,30,-2.1105989518085524e-05
24,31,-2.304645537453874e-05
24,32,-2.4484149166282822e-05
24,33,-2.5477583197605917e-05
24,34,-2.574905458547299e-05
24,35,-2.5197656201209313e-05
24,36,-2.387117916199185e-05
24,37,-2.1861651784255087e-05
24,38,-1.9419370282320903e-05
24,39,-1.677518672098661e-05
24,40,-1.4145121480597304e-05
24,41,-1.1712318858955418e-05
24,42,-9.621410476265635e-06
24,43,-7.978203434452493e-06
24,44,-6.854031014863792e-06
24,45,-6.2924480524201516e-06
24,46,-6.3516535121927945e-06
24,47,-7.259339831174138e-06
24,48,-9.090024394365996e-06
24,49,-1.1821197610458202e-05
24,50,-1.5330346875397398e-05
24,51,-1.9500416997378992e-05
24,52,-2.4199934803075615e-05
24,53,-2.9284903546270172e-05
24,54,-3.4603530516463835e-05
24,55,-4.000278067980948e-05
24,56,-4.533853254709005e-05
24,57,-5.0496445510301575e-05
24,58,-5.5804529838379676e-05
24,59,-6.1030690790197224e-05
24,60,-6.552312740001534e-05
24,61,-6.915068064783112e-05
24,62,-7.181930546763926e-05
24,63,-7.351055080419475e-05
24,64,-7.422781002501071e-05
24,65,-7.398392854002651e-05
24,66,-7.279638745896904e-05
24,67,-7.06894022713911e-05
24,68,-6.763645269511494e-05
24,69,-6.366628467646777e-05
24,70,-5.837537795993323e-05
24,71,-5.168231597887625e-05
24,72,-4.410137775734522e-05
24,73,-3.5771803813666676e-05
24,74,-2.6837078901630794e-05
24,75,-1.742242162649442e-05
24,76,-7.63122921428282e-06
24,77,2.454290816027923e-06
24,78,1.2769481855993431e-05
24,79,2.32684471675269e-05
24,80,3.438093441040046e-05
24,81,4.608925277728606e-05
24,82,5.841101016814814e-05
24,83,7.128383769248052e-05
24,84,8.410486003529003e-05
24,85,9.6827008895761e-05
24,86,0.00010941845253240135
24,87,0.00012181538278363352
24,88,0.0001339348860221992
24,89,0.0001457011616733254
24,90,0.00015713306456495966
24,91,0.0001683607821847041
24,92,0.00018074644671389094
24,93,0.00019422249741010464
24,94,0.00020721650335536182
24,95,0.0002195539857835044
24,96,0.00023131289584570538
24,97,0.00024268377099882985
24,98,0.0002536592491008854
24,99,0.00026405017563263793
24,100,0.0002737708590341074
24,101,0.0002830860865696334
24,102,0.00029316932710476854
24,103,0.00030396665271342543
24,104,0.00031397396859411805
24,105,0.00032308732714168815
24,106,0.0003317118023692804
24,107,0.0003400481547552153
24,108,0.0003480539902247312
24,109,0.0003555148202610843
24,110,0.0003627575468569033
24,111,0.0003698574895352541
24,112,0.0003767950007169873
24,113,0.0003836533898688811
24,114,0.0003900108205346926
24,115,0.0003957776014052503
24,116,0.0004010243728140115
24,117,0.0004058821624058071
24,118,0.0004102902016175297
24,119,0.0004141786256628639
24,120,0.0004175826516238316
24,121,0.0004208680264416126
24,122,0.0004236140009866588
24,123,0.00042587999865430107
24,124,0.00042760689558916026
24,125,0.00042875014524571507
24,126,0.0004295789157736648
24,127,0.0004300906353671323
25,0,-1.6371978849872576e-07
25,1,-1.2303237916615148e-07
25,2,-1.2369623101284302e-07
25,3,-1.3323363339963764e-07
25,4,-1.4796936211782129e-07
25,5,-1.675553480224123e-07
25,6,-1.916962883272462e-07
25,7,-2.1366137789824778e-07
25,8,-2.6349776968030606e-07
25,9,-3.394037083931426e-07
25,10,-4.604528731273099e-07
25,11,-6.866277187333716e-07
25,12,-1.0131693877375174e-06
25,13,-1.5275542559454406e-06
25,14,-2.3258526712242833e-06
25,15,-3.3957615565557227e-06
25,16,-4.279940054505847e-06
25,17,-4.545905599311806e-06
25,18,-4.59829813114744e-06
25,19,-4.849493226288465e-06
25,20,-5.840601233908065e-06
25,21,-7.371525413381462e-06
25,22,-1.174147332844066e-05
25,23,-1.5327916227148856e-05
25,24,-1.611588774089612e-05
25,25,-1.7367212145533052e-05
25,26,-1.9418286717426415e-05
25,27,-2.188044825433947e-05
25,28,-2.4381308879004624e-05
25,29,-2.6753093632482355e-05
25,30,-2.8898190166978735e-05
25,31,-3.08263241400799e-05
25,32,-3.2602198393214614e-05
25,33,-3.4325402302186275e-05
25,34,-3.582945264615639e-05
25,35,-3.7282149627656226e-05
25,36,-3.853994317980475e-05
25,37,-3.951563255083819e-05
25,38,-4.025114639514582e-05
25,39,-4.07835895977447e-05
25,40,-4.116996241075248e-05
25,41,-4.146352633858651e-05
25,42,-4.171184103999238e-05
25,43,-4.195906694652604e-05
25,44,-4.2256480811640214e-05
25,45,-4.26776160751472e-05
25,46,-4.318815712856317e-05
25,47,-4.39098211998071e-05
25,48,-4.4888752617716305e-05
25,49,-4.611231969158417e-05
25,50,-4.7571569668591395e-05
25,51,-4.9236917343197716e-05
25,52,-5.107877089328311e-05
25,53,-5.307088281861269e-05
25,54,-5.5179225159469094e-05
25,55,-5.737968877426824e-05
25,56,-5.9653654137616733e-05
25,57,-6.200074579069336e-05
25,58,-6.454538489834108e-05
25,59,-6.728078804705027e-05
25,60,-6.990378948774075e-05
25,61,-7.225653988441543e-05
25,62,-7.420698619461183e-05
25,63,-7.566762351973143e-05
25,64,-7.657164096582121e-05
25,65,-7.692256966308952e-05
25,66,-7.675458980258027e-05
25,67,-7.61026706095493e-05
25,68,-7.501504257182874e-05
25,69,-7.356882358357675e-05
25,70,-7.159297633395192e-05
25,71,-6.905912426667156e-05
25,72,-6.609034054550672e-05
25,73,-6.262971470112798e-05
25,74,-5.863194453263125e-05
25,75,-5.4088442073055586e-05
25,76,-4.90401501900433e-05
25,77,-4.357211635217326e-05
25,78,-3.780766683571938e-05
25,79,-3.1889448752032196e-05
25,80,-2.566662499438584e-05
25,81,-1.9236255508716344e-05
25,82,-1.2619388167664987e-05
25,83,-5.794525077236685e-06
25,84,1.0197452110621698e-06
25,85,7.9354418516683e-06
25,86,1.5049123121964404e-05
25,87,2.2411336102934102e-05
25,88,2.9990820245648532e-05
25,89,3.765989842560816e-05
25,90,4.521261653227472e-05
25,91,5.242956865522183e-05
25,92,5.9876041919362086e-05
25,93,6.744851750469901e-05
25,94,7.452778468697871e-05
25,95,8.146230406199231e-05
25,96,8.839754236085527e-05
25,97,9.534991704907699e-05
25,98,0.00010231585700099996
25,99,0.00010922152296480092
25,100,0.00011581861577607838
25,101,0.00012183975051661442
25,102,0.00012757946851922288
25,103,0.0001331217229849002
25,104,0.00013826498421516735
25,105,0.00014340398884331608
25,106,0.00014843866504886337
25,107,0.0001531286231296547
25,108,0.00015733004996073077
25,109,0.00016103848983383553
25,110,0.00016431292602668083
25,111,0.00016742120315208273
25,112,0.00017030885160856764
25,113,0.0001730878951830357
25,114,0.00017574326242057294
25,115,0.00017824877607418207
25,116,0.00018040484604580641
25,117,0.00018206025598077504
25,118,0.00018332940298788311
25,119,0.00018452765308005925
25,120,0.000185621426491855
25,121,0.00018677042913345374
25,122,0.00018765483929090006
25,123,0.00018821790870563674
25,124,0.00018825321475036524
25,125,0.00018764471587780302
25,126,0.00018630761515273838
25,127,0.00018476832741636326
26,0,-9.33226623855655e-10
26,1,-1.1356606568009425e-09
26,2,-1.5144727927295867e-09
26,3,-2.067180247875868e-09
26,4,-2.847369440313128e-09
26,5,-3.904464608811846e-09
26,6,-5.328006969416196e-09
26,7,-6.959950690161778e-09
26,8,-1.042930884516738e-08
26,9,-1.6692342285204257e-08
26,10,-2.8413533665107776e-08
26,11,-5.2632146527673274e-08
26,12,-9.501382650721822e-08
26,13,-1.7297785701134123e-07
26,14,-3.151877237791782e-07
26,15,-5.455471894527521e-07
26,16,-8.067045297084982e-07
26,17,-9.95846783531402e-07
26,18,-1.1604737331940896e-06
26,19,-1.398020762421093e-06
26,20,-1.926027389212418e-06
26,21,-2.7718995577869182e-06
26,22,-5.161169914577672e-06
26,23,-7.945039573918562e-06
26,24,-9.724867732049823e-06
26,25,-1.2073881034976002e-05
26,26,-1.540868356957114e-05
26,27,-1.9656572678234782e-05
26,28,-2.462181307219508e-05
26,29,-3.0124747164398922e-05
26,30,-3.605423227573013e-05
26,31,-4.235342419992405e-05
26,32,-4.901653194997428e-05
26,33,-5.614666019300136e-05
26,34,-6.436791060387554e-05
26,35,-7.381606304005813e-05
26,36,-8.329754865686674e-05
26,37,-9.228319155862951e-05
26,38,-0.00010035211048493407
26,39,-0.00010726401301465021
26,40,-0.00011287153472066554
26,41,-0.00011710159436183521
26,42,-0.00011995299956683979
26,43,-0.00012148708165241951
26,44,-0.0001218334632542696
26,45,-0.00012121444962098092
26,46,-0.0001190774371951674
26,47,-0.00011553165373193008
26,48,-0.00011103285358361783
26,49,-0.00010575548348613938
26,50,-0.00010007997776099916
26,51,-9.421729720153023e-05
26,52,-8.836389712431781e-05
26,53,-8.269493235072498e-05
26,54,-7.737167693153015e-05
26,55,-7.254158808869071e-05
26,56,-6.83348895581181e-05
26,57,-6.48752554615092e-05
26,58,-6.182037994006796e-05
26,59,-5.946664800202968e-05
26,60,-5.8090259865656e-05
26,61,-5.7433346505346216e-05
26,62,-5.721173904163126e-05
26,63,-5.7141745885266976e-05
26,64,-5.703125504205343e-05
26,65,-5.6818240723860025e-05
26,66,-5.6571372582846815e-05
26,67,-5.645538703351257e-05
26,68,-5.6658981739553284e-05
26,69,-5.7385261437930976e-05
26,70,-5.8780033451485644e-05
26,71,-6.091768368703512e-05
26,72,-6.348095475807892e-05
26,73,-6.605150160649791e-05
26,74,-6.824369529091203e-05
26,75,-6.980182814785799e-05
26,76,-7.066504129479327e-05
26,77,-7.096524170847663e-05
26,78,-7.098610822376041e-05
26,79,-7.109440197209453e-05
26,80,-7.161609759052465e-05
26,81,-7.286406756541085e-05
26,82,-7.493507761556213e-05
26,83,-7.765221195034171e-05
26,84,-8.049924547098489e-05
26,85,-8.295452149729358e-05
26,86,-8.458129518653833e-05
26,87,-8.507697809514105e-05
26,88,-8.439987851400044e-05
26,89,-8.289784846236996e-05
26,90,-8.133433627195838e-05
26,91,-8.064804997190826e-05
26,92,-8.152459796351695e-05
26,93,-8.434589940421675e-05
26,94,-8.794555481504719e-05
26,95,-9.093455532324412e-05
26,96,-9.278862859571322e-05
26,97,-9.36265555188513e-05
26,98,-9.35241050381908e-05
26,99,-9.253871997005786e-05
26,100,-9.132559470614502e-05
26,101,-9.122404904037675e-05
26,102,-9.342331734841978e-05
26,103,-9.788153072393044e-05
26,104,-0.0001020825444097707
26,105,-0.0001045781962019027
26,106,-0.00010612435500828205
26,107,-0.0001078744950453405
26,108,-0.00011017844943426812
26,109,-0.0001129064549404606
26,110,-0.00011612081237610151
26,111,-0.00011987552657189362
26,112,-0.00012393716116472302
26,113,-0.00012786291923408137
26,114,-0.00013103006371440576
26,115,-0.00013359404279477264
26,116,-0.0001363843217986138
26,117,-0.00013992172150446323
26,118,-0.00014370164648813262
26,119,-0.00014688633598373404
26,120,-0.00014926276155453536
26,121,-0.00015117567887973203
26,122,-0.00015259311504247188
26,123,-0.00015385186256226783
26,124,-0.00015521777744778286
26,125,-0.0001568555143891943
26,126,-0.0001589141735357933
26,127,-0.0001605818339823994
27,0,-1.4375914742101346e-09
27,1,-1.8269463940705006e-09
27,2,-2.4424574183734216e-09
27,3,-3.322410319284827e-09
27,4,-4.549630599734298e-09
27,5,-6.198124367616256e-09
27,6,-8.400154554459772e-09
27,7,-1.0898404952806073e-08
27,8,-1.618363118760614e-08
27,9,-2.5622392249728158e-08
27,10,-4.3082977834551955e-08
27,11,-7.873368729912661e-08
27,12,-1.4026247085887055e-07
27,13,-2.5206115967435746e-07
27,14,-4.5348284927538737e-07
27,15,-7.752119498481096e-07
27,16,-1.1324565920739856e-06
27,17,-1.381493288149259e-06
27,18,-1.5913869714261268e-06
27,19,-1.895758010492774e-06
27,20,-2.58199087886388e-06
27,21,-3.6733400640467585e-06
27,22,-6.742315381126647e-06
27,23,-1.0214056684319354e-05
27,24,-1.2316735631517568e-05
27,25,-1.5080740102736263e-05
27,26,-1.8998803987744707e-05
27,27,-2.3946533312043657e-05
27,28,-2.9660937811174018e-05
27,29,-3.591289951219787e-05
27,30,-4.25640993425716e-05
27,31,-4.954623582364642e-05
27,32,-5.68524543128717e-05
27,33,-6.460128397062834e-05
27,34,-7.339401978211777e-05
27,35,-8.335667598995301e-05
27,36,-9.321160384973508e-05
27,37,-0.00010238641384189758
27,38,-0.00011045634363851502
27,39,-0.00011719071538652116
27,40,-0.00012246206216828733
27,41,-0.0001262227187784302
27,42,-0.00012850020933227483
27,43,-0.00012938554800202685
27,44,-0.0001290378415199106
27,45,-0.0001277089270728137
27,46,-0.00012475426772266026
27,47,-0.00012032663834823911
27,48,-0.00011498711505979869
27,49,-0.00010892593913332122
27,50,-0.00010254992430948211
27,51,-9.6069255116034e-05
27,52,-8.967629533355382e-05
27,53,-8.354079761242115e-05
27,54,-7.781874913891099e-05
27,55,-7.265294302656379e-05
27,56,-6.816929665150251e-05
27,57,-6.448648240701531e-05
27,58,-6.124129704217262e-05
27,59,-5.873459457658755e-05
27,60,-5.724706470543298e-05
27,61,-5.650237541072752e-05
27,62,-5.6198275037791695e-05
27,63,-5.603618982372492e-05
27,64,-5.5815426665557926e-05
27,65,-5.5472302323889413e-05
27,66,-5.5079851299793556e-05
27,67,-5.4810687121201834e-05
27,68,-5.486069843439349e-05
27,69,-5.543968016995168e-05
27,70,-5.6690983194544064e-05
27,71,-5.8688988386986234e-05
27,72,-6.111745637356026e-05
27,73,-6.354726754582487e-05
27,74,-6.558363808448213e-05
27,75,-6.696654200241204e-05
27,76,-6.763590584787983e-05
27,77,-6.772865600013003e-05
27,78,-6.753591805711383e-05
27,79,-6.743204448719899e-05
27,80,-6.774375367900592e-05
27,81,-6.878830059066649e-05
27,82,-7.066388713736771e-05
27,83,-7.318955038907392e-05
27,84,-7.58490166868784e-05
27,85,-7.811660084282595e-05
27,86,-7.955328432427528e-05
27,87,-7.985394186804627e-05
27,88,-7.897218247127447e-05
27,89,-7.725423741659356e-05
27,90,-7.546964450336656e-05
27,91,-7.456593015387995e-05
27,92,-7.522311854434915e-05
27,93,-7.78145705065448e-05
27,94,-8.116774990383574e-05
27,95,-8.388281407973802e-05
27,96,-8.544871296258482e-05
27,97,-8.600193516622559e-05
27,98,-8.561694811822223e-05
27,99,-8.433325688388754e-05
27,100,-8.279563160693721e-05
27,101,-8.234729184509565e-05
27,102,-8.41635507146302e-05
27,103,-8.81829984290926e-05
27,104,-9.189059160516895e-05
27,105,-9.38439868495738e-05
27,106,-9.48266742719185e-05
27,107,-9.600692048129546e-05
27,108,-9.772103352375563e-05
27,109,-9.983002659345844e-05
27,110,-0.00010238354286245495
27,111,-0.00010544116635520172
27,112,-0.00010878482305670946
27,113,-0.00011197646749099585
27,114,-0.00011441661237553297
27,115,-0.0001162606286690372
27,116,-0.000118342123238908
27,117,-0.00012118730494339127
27,118,-0.00012429710102150496
27,119,-0.00012684935886246454
27,120,-0.00012865473031495453
27,121,-0.00013005103056730732
27,122,-0.0001310195976239083
27,123,-0.0001318803225048092
27,124,-0.00013289404046466677
27,125,-0.0001342261808819488
27,126,-0.0001360407279873191
27,127,-0.0001375676803801009
28,0,-2.3056742260692894e-09
28,1,-2.9159456307783524e-09
28,2,-3.86384397866072e-09
28,3,-5.206893515398943e-09
28,4,-7.065816199934777e-09
28,5,-9.543458425131185e-09
28,6,-1.2828815682216477e-08
28,7,-1.6515450736261394e-08
28,8,-2.4283907718331023e-08
28,9,-3.801340328770936e-08
28,10,-6.314022337769152e-08
28,11,-1.1391935217708373e-07
28,12,-2.0046845295039309e-07
28,13,-3.560157414675725e-07
28,14,-6.332113644400071e-07
28,15,-1.0704803048132402e-06
28,16,-1.5469880526824121e-06
28,17,-1.8674592152858553e-06
28,18,-2.1293346766525077e-06
28,19,-2.511572378548611e-06
28,20,-3.3861888059840674e-06
28,21,-4.768336794485406e-06
28,22,-8.640991965880177e-06
28,23,-1.2903024121112683e-05
28,24,-1.5349666870764178e-05
28,25,-1.8556516808750105e-05
28,26,-2.309999371104464e-05
28,27,-2.879117133177604e-05
28,28,-3.52881893869063e-05
28,29,-4.230562672846809e-05
28,30,-4.9676230313519656e-05
28,31,-5.7320310613361787e-05
28,32,-6.523157236154553e-05
28,33,-7.3546414329794e-05
28,34,-8.282306019457758e-05
28,35,-9.317719724402415e-05
28,36,-0.00010326303799104143
28,37,-0.00011247003055029101
28,38,-0.00012037886543759659
28,39,-0.0001267754851566322
28,40,-0.00013155837267326572
28,41,-0.0001347100618385424
28,42,-0.00013629022733889094
